,site_code,year,precip,PET,SPEI_12,SPEI_6,SPEI_24,SPEI_12.class,SPEI_6.class,SPEI_24.class,precip.mean,PET.mean
1,amcamp.us,1903,2585.5,665.3000059,1.126705526,0.773216476,1.338601026,1,1,2,2215.717073,699.3634255
2,amcamp.us,1904,2837.4,620.5000149,1.826221144,1.622806131,1.963487437,2,2,2,2215.717073,699.3634255
3,amcamp.us,1905,2302.1,692.7000071,0.239931126,0.236448394,1.456400328,0,0,2,2215.717073,699.3634255
4,amcamp.us,1906,2110.2,664.9000148,-0.260990341,-0.721562472,-0.040911101,0,-1,0,2215.717073,699.3634255
5,amcamp.us,1907,2683.9,687.400006,1.320709247,-0.030119452,0.742553066,2,0,1,2215.717073,699.3634255
6,amcamp.us,1908,2545.9,684.3000101,0.970767943,1.638294878,1.511091238,1,2,2,2215.717073,699.3634255
7,amcamp.us,1909,2166.8,661.9000116,-0.079306748,-0.014061041,0.592770554,0,0,0,2215.717073,699.3634255
8,amcamp.us,1910,2693.8,662.9000078,1.404853692,1.074757468,0.925579922,2,1,1,2215.717073,699.3634255
9,amcamp.us,1911,2534.7,635.4000066,1.071777426,-0.351447236,1.632630655,1,0,2,2215.717073,699.3634255
10,amcamp.us,1912,2164.5,681.6000076,-0.14653878,-0.198436949,0.624200039,0,0,0,2215.717073,699.3634255
11,amcamp.us,1913,2384.8,646.8000133,0.623130834,-0.241835116,0.297772061,0,0,0,2215.717073,699.3634255
12,amcamp.us,1914,2373.3,693.3000087,0.452427493,0.520992823,0.695484304,0,0,1,2215.717073,699.3634255
13,amcamp.us,1915,1920,693.000007,-0.897445816,-1.436355675,-0.335809349,-1,-2,0,2215.717073,699.3634255
14,amcamp.us,1916,2819.5,638.5000173,1.749067813,1.821890478,0.675628828,2,2,1,2215.717073,699.3634255
15,amcamp.us,1917,2027.8,589.5000086,-0.282208743,0.553523235,1.083817897,0,0,1,2215.717073,699.3634255
16,amcamp.us,1918,2024.1,683.7000122,-0.574380874,-0.424049871,-0.582197405,0,0,0,2215.717073,699.3634255
17,amcamp.us,1919,2534.9,668.4000121,0.984035573,1.024956334,0.26919951,1,1,0,2215.717073,699.3634255
18,amcamp.us,1920,1842.1,635.6000187,-0.953678243,-0.562193067,-0.003811065,-1,0,0,2215.717073,699.3634255
19,amcamp.us,1921,2620.3,668.8000029,1.207528395,0.744847804,0.169342431,1,1,0,2215.717073,699.3634255
20,amcamp.us,1922,2140.2,620.100015,-0.032794842,-1.746655911,0.801093375,0,-2,1,2215.717073,699.3634255
21,amcamp.us,1923,2133.2,668.4000157,-0.201723091,-0.059134931,-0.181444446,0,0,0,2215.717073,699.3634255
22,amcamp.us,1924,1826.8,730.2000138,-1.242758533,-1.370136281,-0.970975837,-1,-2,-1,2215.717073,699.3634255
23,amcamp.us,1925,2178.2,689.9000107,-0.130049675,-0.707811349,-0.93082944,0,-1,-1,2215.717073,699.3634255
24,amcamp.us,1926,1521.8,744.2000048,-1.967625352,-1.585453229,-1.435987457,-2,-2,-2,2215.717073,699.3634255
25,amcamp.us,1927,1862.6,692.6000069,-1.052024668,-1.106170068,-1.862013369,-1,-1,-2,2215.717073,699.3634255
26,amcamp.us,1928,2125.5,681.900004,-0.26614635,-1.23460007,-0.881160532,0,-1,-1,2215.717073,699.3634255
27,amcamp.us,1929,1560.6,651.0000194,-1.686905652,-1.365452804,-1.306120299,-2,-2,-2,2215.717073,699.3634255
28,amcamp.us,1930,1540.4,680.2000166,-1.794888251,-0.680712829,-2.072060116,-2,-1,-2,2215.717073,699.3634255
29,amcamp.us,1931,1958.9,711.3000057,-0.840235022,0.703412886,-1.656366996,-1,1,-2,2215.717073,699.3634255
30,amcamp.us,1932,2086.2,687.9000074,-0.402733607,0.282391294,-0.824427004,0,0,-1,2215.717073,699.3634255
31,amcamp.us,1933,2392.4,634.7000085,0.680111999,-0.01198925,0.165258886,1,0,0,2215.717073,699.3634255
32,amcamp.us,1934,2747.1,726.0000166,1.381089829,-0.392915754,1.373449237,2,0,2,2215.717073,699.3634255
33,amcamp.us,1935,2292,686.400007,0.228386295,-0.01354307,1.09762873,0,0,1,2215.717073,699.3634255
34,amcamp.us,1936,1979,670.0000088,-0.665738089,1.046633267,-0.320888289,0,1,0,2215.717073,699.3634255
35,amcamp.us,1937,1992.8,672.0000103,-0.631563614,0.647628852,-0.85281586,0,0,-1,2215.717073,699.3634255
36,amcamp.us,1938,2129.3,689.7000152,-0.278270699,-1.420435191,-0.616401639,0,-2,0,2215.717073,699.3634255
37,amcamp.us,1939,2018.9,687.300011,-0.60011777,-0.214978363,-0.59624602,0,0,0,2215.717073,699.3634255
38,amcamp.us,1940,2125.9,748.5000091,-0.465123481,-0.499707743,-0.711090777,0,0,-1,2215.717073,699.3634255
39,amcamp.us,1941,1761.1,701.6000074,-1.3355716,-1.658533181,-1.175785556,-2,-2,-1,2215.717073,699.3634255
40,amcamp.us,1942,1934.4,686.8000162,-0.840235052,-1.543069635,-1.375454258,-1,-2,-2,2215.717073,699.3634255
41,amcamp.us,1943,1866.6,689.3000071,-1.032539452,-0.872153826,-1.194830082,-1,-1,-1,2215.717073,699.3634255
42,amcamp.us,1944,1463.8,690.4000061,-1.97616122,-1.39727138,-1.858188918,-2,-2,-2,2215.717073,699.3634255
43,amcamp.us,1945,1763,695.7000039,-1.316257321,-0.207742697,-1.990425225,-2,0,-2,2215.717073,699.3634255
44,amcamp.us,1946,2573.1,678.1000124,1.060381383,0.980330712,-0.226534907,1,1,0,2215.717073,699.3634255
45,amcamp.us,1947,2008.6,698.6000084,-0.662849522,0.068214686,0.265320725,0,0,0,2215.717073,699.3634255
46,amcamp.us,1948,2689.1,675.4000118,1.363036482,1.877334552,0.506634843,2,2,0,2215.717073,699.3634255
47,amcamp.us,1949,2335.6,671.3000072,0.405556351,-0.758243802,1.192384902,0,-1,1,2215.717073,699.3634255
48,amcamp.us,1950,2647.7,649.5000132,1.324915577,1.092662095,1.163938058,2,1,1,2215.717073,699.3634255
49,amcamp.us,1951,2481.5,689.3000081,0.778531433,0.516049203,1.393846655,1,0,2,2215.717073,699.3634255
50,amcamp.us,1952,1947.1,675.2000125,-0.771867739,-0.999472343,-0.021865095,-1,-1,0,2215.717073,699.3634255
51,amcamp.us,1953,1886,653.8000029,-0.883070155,1.270194349,-1.066882094,-1,1,-1,2215.717073,699.3634255
52,amcamp.us,1954,2481.5,632.1000061,0.937555798,1.288354352,0.013652496,1,2,0,2215.717073,699.3634255
53,amcamp.us,1955,2318.4,576.6000119,0.634164426,0.652944464,1.031053425,0,0,1,2215.717073,699.3634255
54,amcamp.us,1956,2398.1,620.6000102,0.736816389,-0.38371251,0.893809068,1,0,1,2215.717073,699.3634255
55,amcamp.us,1957,2451.5,650.5000086,0.803342426,0.034085268,1.007041761,1,0,1,2215.717073,699.3634255
56,amcamp.us,1958,1856.9,680.1000157,-1.033877033,-0.475399292,-0.195634588,-1,0,0,2215.717073,699.3634255
57,amcamp.us,1959,2471.7,687.6000164,0.755586802,0.796725419,-0.229320472,1,1,0,2215.717073,699.3634255
58,amcamp.us,1960,2384.1,626.3000045,0.680399847,0.444949429,0.93728488,1,0,1,2215.717073,699.3634255
59,amcamp.us,1961,2434.7,662.3000014,0.72226661,1.830860663,0.914815,1,2,1,2215.717073,699.3634255
60,amcamp.us,1962,1811.4,659.4000115,-1.099673428,-1.038398,-0.301600552,-1,-1,0,2215.717073,699.3634255
61,amcamp.us,1963,2198.8,628.9000154,0.119573904,-1.13740918,-0.687521908,0,-1,-1,2215.717073,699.3634255
62,amcamp.us,1964,2558.2,629.4000153,1.149084404,0.488791633,0.853923345,1,0,1,2215.717073,699.3634255
63,amcamp.us,1965,2079.9,640.6000218,-0.279179606,0.089394514,0.595977914,0,0,0,2215.717073,699.3634255
64,amcamp.us,1966,2055.4,637.9000156,-0.34504787,-0.474892185,-0.433506425,0,0,0,2215.717073,699.3634255
65,amcamp.us,1967,2516.5,622.2000094,1.058523163,1.080006932,0.482580962,1,1,0,2215.717073,699.3634255
66,amcamp.us,1968,2521.1,690.6000078,0.885606882,0.867442507,1.277301373,1,1,1,2215.717073,699.3634255
67,amcamp.us,1969,2293,668.7000029,0.285111032,-0.704860721,0.768146464,0,-1,1,2215.717073,699.3634255
68,amcamp.us,1970,1792.9,671.2000127,-1.178599428,-0.828992246,-0.643137348,-1,-1,0,2215.717073,699.3634255
69,amcamp.us,1971,2288.4,653.7000176,0.316553805,1.165109606,-0.623844203,0,1,0,2215.717073,699.3634255
70,amcamp.us,1972,2579.7,669.7000138,1.099994342,1.482417786,0.942650197,1,2,1,2215.717073,699.3634255
71,amcamp.us,1973,1771.7,690.0000034,-1.280322345,-2.104788892,-0.167833671,-2,-2,0,2215.717073,699.3634255
72,amcamp.us,1974,2519.4,665.3000186,0.950380659,1.248187223,-0.279098632,1,1,0,2215.717073,699.3634255
73,amcamp.us,1975,1987.8,698.6000065,-0.722634123,-0.243383578,0.139333826,-1,0,0,2215.717073,699.3634255
74,amcamp.us,1976,2879.5,668.3000083,1.814096158,0.753849701,0.857223996,2,1,1,2215.717073,699.3634255
75,amcamp.us,1977,1469.8,627.7000161,-1.83355463,-1.181830563,-0.043745674,-2,-1,0,2215.717073,699.3634255
76,amcamp.us,1978,2049.1,698.7000048,-0.5450141,-1.099803865,-1.540590474,0,-1,-2,2215.717073,699.3634255
77,amcamp.us,1979,1697.4,693.3000215,-1.469747779,-1.533718585,-1.304140197,-2,-2,-2,2215.717073,699.3634255
78,amcamp.us,1980,2313.8,672.3000128,0.337067288,0.591254893,-0.824958015,0,0,-1,2215.717073,699.3634255
79,amcamp.us,1981,2340.7,635.200004,0.527984216,0.27780571,0.553604527,0,0,0,2215.717073,699.3634255
80,amcamp.us,1982,2489.6,698.5000137,0.775421476,0.664523646,0.849843908,1,0,1,2215.717073,699.3634255
81,amcamp.us,1983,2301.2,677.6000087,0.282991821,0.857740488,0.688937003,0,1,1,2215.717073,699.3634255
82,amcamp.us,1984,2497.8,650.6000168,0.931539742,0.871593754,0.799527797,1,1,1,2215.717073,699.3634255
83,amcamp.us,1985,1950.8,683.9000064,-0.786011304,-1.706556825,0.079783375,-1,-2,0,2215.717073,699.3634255
84,amcamp.us,1986,2261.6,690.3000135,0.123850754,1.156134347,-0.469300325,0,1,0,2215.717073,699.3634255
85,amcamp.us,1987,1848.1,677.1000123,-1.049360952,-0.694030059,-0.649981123,-1,-1,0,2215.717073,699.3634255
86,amcamp.us,1988,1897.1,675.4000153,-0.912051639,0.368097468,-1.245336757,-1,0,-1,2215.717073,699.3634255
87,amcamp.us,1989,2147,695.4000057,-0.241866658,-0.343753342,-0.775615271,0,0,-1,2215.717073,699.3634255
88,amcamp.us,1990,2316.400001,658.9000017,0.385179484,1.150138064,0.069597388,0,1,0,2215.717073,699.3634255
89,amcamp.us,1991,2814.7,686.8000043,1.631408867,0.627769471,1.385065806,2,0,2,2215.717073,699.3634255
90,amcamp.us,1992,2108.5,715.3000155,-0.41799877,-0.133743776,0.897282701,0,0,1,2215.717073,699.3634255
91,amcamp.us,1993,1919.4,692.3000143,-0.897169804,-0.949413126,-0.86946467,-1,-1,-1,2215.717073,699.3634255
92,amcamp.us,1994,1644.9,671.3000082,-1.541413084,-1.08110615,-1.529105764,-2,-1,-2,2215.717073,699.3634255
93,amcamp.us,1995,1986.3,751.1000062,-0.874756164,-1.12249722,-1.517712063,-1,-1,-2,2215.717073,699.3634255
94,amcamp.us,1996,2909.3,678.1000105,1.856436435,0.91516395,0.790911196,2,1,1,2215.717073,699.3634255
95,amcamp.us,1997,2992.9,693.5000087,1.996675333,1.878012446,2.531325678,2,2,2,2215.717073,699.3634255
96,amcamp.us,1998,2334,658.7000188,0.43842259,0.22365378,1.705979081,0,0,2,2215.717073,699.3634255
97,amcamp.us,1999,2875.6,659.2000144,1.82515941,2.128130536,1.568152044,2,2,2,2215.717073,699.3634255
98,amcamp.us,2000,2228.7,695.6000095,0.007000553,-0.671325009,1.321524256,0,-1,2,2215.717073,699.3634255
99,amcamp.us,2001,1711.3,753.9000161,-1.578857821,-1.007841372,-1.08923243,-2,-1,-1,2215.717073,699.3634255
100,amcamp.us,2002,2571.3,759.00001,0.835021069,0.973592197,-0.599050681,1,1,0,2215.717073,699.3634255
101,amcamp.us,2003,1650.9,802.3000076,-1.81972303,-0.513352601,-0.79778253,-2,0,-1,2215.717073,699.3634255
102,amcamp.us,2004,2031.5,766.7000154,-0.791939976,-1.470893336,-1.648869462,-1,-2,-2,2215.717073,699.3634255
103,amcamp.us,2005,2134.7,735.3000098,-0.399437831,-0.980353281,-0.791895625,0,-1,-1,2215.717073,699.3634255
104,amcamp.us,2006,2089.8,778.4999998,-0.659092246,0.13272294,-0.707992397,0,0,-1,2215.717073,699.3634255
105,amcamp.us,2007,2507.4,696.2000113,0.831946336,0.257401419,0.096904028,1,0,0,2215.717073,699.3634255
106,amcamp.us,2008,1887,684.5000101,-0.964567549,-1.09843848,-0.123671308,-1,-1,0,2215.717073,699.3634255
107,amcamp.us,2009,1932.1,722.7000113,-0.945766449,-0.841977506,-1.215325202,-1,-1,-1,2215.717073,699.3634255
108,amcamp.us,2010,2403.4,711.1000222,0.488965109,0.169265007,-0.346195411,0,0,0,2215.717073,699.3634255
109,amcamp.us,2011,2495.6,662.4000105,0.893064792,1.383670417,0.905765853,1,2,1,2215.717073,699.3634255
110,amcamp.us,2012,2221,675.1000026,0.046179958,0.977636701,0.618001935,0,1,0,2215.717073,699.3634255
111,amcamp.us,2013,2322.1,713.9000063,0.236286317,-0.146172536,0.161379711,0,0,0,2215.717073,699.3634255
112,amcamp.us,2014,2047.1,714.0000082,-0.595737947,0.959629248,-0.26821808,0,1,0,2215.717073,699.3634255
113,amcamp.us,2015,2008.9,750.2000044,-0.809121821,-1.301441637,-0.918952155,-1,-2,-1,2215.717073,699.3634255
114,amcamp.us,2016,2556.1,743.0000258,0.837255961,0.174405007,-0.006246459,1,0,0,2215.717073,699.3634255
115,azi.cn,1903,503,810.0000044,0.674347853,0.463690201,0.783984611,1,0,1,499.4024391,837.2731844
116,azi.cn,1904,503,826.9000225,0.397852192,0.463690046,0.665569193,0,0,0,499.4024391,837.2731844
117,azi.cn,1905,503,809.9000154,0.675948373,0.597544227,0.666702511,1,0,0,499.4024391,837.2731844
118,azi.cn,1906,503,813.3000162,0.621271275,0.661882899,0.819807999,0,0,1,499.4024391,837.2731844
119,azi.cn,1907,611.3,816.1000133,2.039729839,2.668906736,1.871015409,2,2,2,499.4024391,837.2731844
120,azi.cn,1908,418.1,845.0000124,-1.269771653,-1.5299054,0.656498117,-1,-2,0,499.4024391,837.2731844
121,azi.cn,1909,478.5,816.2000022,0.165324084,0.355173252,-0.800605424,0,0,-1,499.4024391,837.2731844
122,azi.cn,1910,490.9,831.5000057,0.115993597,-1.073961862,0.123005349,0,-1,0,499.4024391,837.2731844
123,azi.cn,1911,613.5,822.1000218,1.997944781,1.028683515,1.541063108,2,1,2,499.4024391,837.2731844
124,azi.cn,1912,503,811.6000116,0.648674638,0.661883057,1.851280702,0,0,2,499.4024391,837.2731844
125,azi.cn,1913,503,803.9000102,0.771126737,0.791557698,0.905431349,1,1,1,499.4024391,837.2731844
126,azi.cn,1914,503,819.2000102,0.525213212,0.398618803,0.82092543,0,0,1,499.4024391,837.2731844
127,azi.cn,1915,503,809.7000152,0.679148387,0.664021699,0.755906584,1,0,1,499.4024391,837.2731844
128,azi.cn,1916,503,851.4000066,-0.017050291,0.066553207,0.389089232,0,0,0,499.4024391,837.2731844
129,azi.cn,1917,503,825.4000154,0.422822597,0.196513659,0.208839026,0,0,0,499.4024391,837.2731844
130,azi.cn,1918,503,816.2000093,0.574235937,0.461523626,0.612190321,0,0,0,499.4024391,837.2731844
131,azi.cn,1919,503,847.0000131,0.058043812,-0.327422144,0.364973585,0,0,0,499.4024391,837.2731844
132,azi.cn,1920,503,824.1000182,0.444403924,0.329090711,0.274239678,0,0,0,499.4024391,837.2731844
133,azi.cn,1921,503,843.6000196,0.115993361,0.131441742,0.313285691,0,0,0,499.4024391,837.2731844
134,azi.cn,1922,503,840.6000116,0.167022953,0.062235423,0.124147256,0,0,0,499.4024391,837.2731844
135,azi.cn,1923,503,859.1000159,-0.14841207,-0.200277119,-0.05180094,0,0,0,499.4024391,837.2731844
136,azi.cn,1924,413.1,839.1000254,-1.257034865,-1.470517036,-0.965772801,-1,-2,-1,499.4024391,837.2731844
137,azi.cn,1925,392.9,831.7000133,-1.434109977,-0.341850189,-1.63564488,-2,0,-2,499.4024391,837.2731844
138,azi.cn,1926,429.1,859.0000196,-1.311913525,-0.826346083,-1.663168674,-2,-1,-2,499.4024391,837.2731844
139,azi.cn,1927,479.7,850.2000175,-0.392030655,-0.073068581,-1.12935447,0,0,-1,499.4024391,837.2731844
140,azi.cn,1928,285.6,872.8000115,-3.001676226,-2.587952613,-2.21436426,-2,-2,-2,499.4024391,837.2731844
141,azi.cn,1929,451.1,850.0000138,-0.853162876,-1.019079307,-2.364709576,-1,-1,-2,499.4024391,837.2731844
142,azi.cn,1930,296.3,840.6000116,-2.618183821,-2.286916854,-2.133405265,-2,-2,-2,499.4024391,837.2731844
143,azi.cn,1931,488,846.8000166,-0.194364521,-0.085871333,-1.892616695,0,0,-2,499.4024391,837.2731844
144,azi.cn,1932,463.4,879.4000169,-1.112568249,-0.151739028,-0.897915592,-1,0,-1,499.4024391,837.2731844
145,azi.cn,1933,410.1,880.2000173,-1.832099759,-1.835931732,-1.782118381,-2,-2,-2,499.4024391,837.2731844
146,azi.cn,1934,534.400001,855.4000152,0.446061734,0.785220661,-1.047382405,0,1,-1,499.4024391,837.2731844
147,azi.cn,1935,406.200001,840.8000116,-1.376967099,-1.626719584,-0.712348594,-2,-2,-1,499.4024391,837.2731844
148,azi.cn,1936,485.7,835.8000249,-0.04607241,0.535063291,-0.989580909,0,0,-1,499.4024391,837.2731844
149,azi.cn,1937,525.8,858.5000157,0.250068651,1.04911143,0.071687125,0,1,0,499.4024391,837.2731844
150,azi.cn,1938,499.5,856.2000189,-0.158631006,-0.391043007,-0.003243231,0,0,0,499.4024391,837.2731844
151,azi.cn,1939,467.8,862.5000131,-0.787162387,-0.822667938,-0.670405947,-1,-1,-1,499.4024391,837.2731844
152,azi.cn,1940,459.6,869.4000181,-1.020292591,-0.356242652,-1.164740678,-1,0,-1,499.4024391,837.2731844
153,azi.cn,1941,451.1,892.8000242,-1.47302724,-1.956121712,-1.539276199,-2,-2,-2,499.4024391,837.2731844
154,azi.cn,1942,472,886.700019,-1.093390947,-0.987762084,-1.575239618,-1,-1,-2,499.4024391,837.2731844
155,azi.cn,1943,610.9,849.50001,1.646454623,1.995723492,0.409753315,2,2,0,499.4024391,837.2731844
156,azi.cn,1944,496.6,870.1000183,-0.442176821,-0.3212278,0.876614559,0,0,1,499.4024391,837.2731844
157,azi.cn,1945,520.2,847.1000097,0.347704863,-0.433723136,-0.126971689,0,0,0,499.4024391,837.2731844
158,azi.cn,1946,515.8,846.600013,0.282142362,0.799999873,0.359230938,0,1,0,499.4024391,837.2731844
159,azi.cn,1947,478.5,886.5000116,-0.99311907,-0.680009229,-0.541777503,-1,-1,0,499.4024391,837.2731844
160,azi.cn,1948,515.1,836.3000212,0.442745787,0.481015398,-0.441084219,0,0,0,499.4024391,837.2731844
161,azi.cn,1949,567.9,822.4000108,1.442857166,1.724572159,1.2698976,2,2,1,499.4024391,837.2731844
162,azi.cn,1950,546.5,835.1000139,0.960581789,-0.111425582,1.601619784,1,0,2,499.4024391,837.2731844
163,azi.cn,1951,462.1,816.3000021,-0.11602958,-0.447871425,0.530063823,0,0,0,499.4024391,837.2731844
164,azi.cn,1952,541.7,857.1000044,0.538321116,0.411644146,0.222598874,0,0,0,499.4024391,837.2731844
165,azi.cn,1953,470.1,849.7000099,-0.54325156,-0.666590788,-0.066435099,0,0,0,499.4024391,837.2731844
166,azi.cn,1954,507.7,846.6000167,0.1449244,-0.032422458,-0.326328385,0,0,0,499.4024391,837.2731844
167,azi.cn,1955,501.1,837.5000036,0.187399517,-0.614405162,0.157299745,0,0,0,499.4024391,837.2731844
168,azi.cn,1956,522.7,851.6000212,0.314131614,-0.691473927,0.271943482,0,-1,0,499.4024391,837.2731844
169,azi.cn,1957,417.7,850.2000068,-1.348045995,-1.195405276,-0.769480635,-2,-1,-1,499.4024391,837.2731844
170,azi.cn,1958,464.2,837.8000146,-0.443843653,0.118447069,-1.17842635,0,0,-1,499.4024391,837.2731844
171,azi.cn,1959,515.5,819.7000248,0.718991157,0.606141214,0.128716561,1,0,0,499.4024391,837.2731844
172,azi.cn,1960,452,866.600021,-1.09191203,0.25517521,-0.32957998,-1,0,0,499.4024391,837.2731844
173,azi.cn,1961,504.4,828.6000125,0.39284976,0.407302787,-0.541777596,0,0,0,499.4024391,837.2731844
174,azi.cn,1962,451.4,822.1000108,-0.395381721,-1.511228371,-0.065310281,0,-2,0,499.4024391,837.2731844
175,azi.cn,1963,462.500001,837.100029,-0.46049552,-0.193963395,-0.608650063,0,0,0,499.4024391,837.2731844
176,azi.cn,1964,549.7,793.4000145,1.582546227,1.31833845,0.807508691,2,2,1,499.4024391,837.2731844
177,azi.cn,1965,452.4,819.6000029,-0.336582331,-0.660825855,0.889927093,0,0,1,499.4024391,837.2731844
178,azi.cn,1966,503,855.5000116,-0.087032935,0.235614682,-0.339322477,0,0,0,499.4024391,837.2731844
179,azi.cn,1967,610.3,782.6999979,2.374641682,2.712609229,1.778284356,2,2,2,499.4024391,837.2731844
180,azi.cn,1968,521.300001,811.8000081,0.931835484,0.259522599,2.340084573,1,0,2,499.4024391,837.2731844
181,azi.cn,1969,472.8,874.0000088,-0.88893633,-1.394624506,-0.029243904,-1,-2,0,499.4024391,837.2731844
182,azi.cn,1970,447.6,813.5000052,-0.314665132,-0.382874344,-0.824724251,0,0,-1,499.4024391,837.2731844
183,azi.cn,1971,417.4,868.3000146,-1.593638452,-1.482216799,-1.268191822,-2,-2,-1,499.4024391,837.2731844
184,azi.cn,1972,568.100001,842.800019,1.164890192,-0.210788401,-0.402759775,1,0,0,499.4024391,837.2731844
185,azi.cn,1973,459.4,846.1000205,-0.659154804,0.631899221,0.316731507,0,0,0,499.4024391,837.2731844
186,azi.cn,1974,424.5,840.4000154,-1.111096278,-1.124498695,-1.148398972,-1,-1,-1,499.4024391,837.2731844
187,azi.cn,1975,547.1,816.2000132,1.244187076,0.612585488,0.046661939,1,0,0,499.4024391,837.2731844
188,azi.cn,1976,592.1,793.3000109,2.078796065,1.843602281,2.275876459,2,2,2,499.4024391,837.2731844
189,azi.cn,1977,423.3,822.7000257,-0.860962471,-0.490075713,1.003286872,-1,0,1,499.4024391,837.2731844
190,azi.cn,1978,514.7,825.2000115,0.618039083,0.383417237,-0.232353485,0,0,0,499.4024391,837.2731844
191,azi.cn,1979,598.800001,840.2000262,1.611527098,1.441549504,1.514038675,2,2,2,499.4024391,837.2731844
192,azi.cn,1980,455.6,854.5000074,-0.853162776,-0.594906544,0.558622661,-1,0,0,499.4024391,837.2731844
193,azi.cn,1981,535.8,861.7000204,0.364449924,1.166300456,-0.394203074,0,1,0,499.4024391,837.2731844
194,azi.cn,1982,507.400001,835.7000068,0.324214965,-0.537851326,0.399422151,0,0,0,499.4024391,837.2731844
195,azi.cn,1983,531.1,786.2000096,1.434918596,0.7894458,1.188639981,2,1,1,499.4024391,837.2731844
196,azi.cn,1984,579.8,832.600013,1.465246633,1.237895218,1.938127439,2,1,2,499.4024391,837.2731844
197,azi.cn,1985,523.3,828.4000198,0.704681596,0.818964956,1.453495971,1,1,2,499.4024391,837.2731844
198,azi.cn,1986,502.2,837.9000036,0.199275026,0.23996119,0.552914326,0,0,0,499.4024391,837.2731844
199,azi.cn,1987,467.6,861.7000312,-0.77766442,0.203028106,-0.447442476,-1,0,0,499.4024391,837.2731844
200,azi.cn,1988,407.5,866.3000139,-1.69385628,-0.906265472,-1.549607106,-2,-1,-2,499.4024391,837.2731844
201,azi.cn,1989,589.6,804.4000139,1.928520163,1.911592298,0.176757777,2,2,0,499.4024391,837.2731844
202,azi.cn,1990,474.6,837.8000184,-0.269026724,-0.502065969,1.245740568,0,0,1,499.4024391,837.2731844
203,azi.cn,1991,429.3,847.0000203,-1.137508905,-1.116137214,-0.954720642,-1,-1,-1,499.4024391,837.2731844
204,azi.cn,1992,478.9,808.500011,0.302356547,0.742862622,-0.629006138,0,1,0,499.4024391,837.2731844
205,azi.cn,1993,514.3,794.5000044,1.085320509,0.888135527,0.902111527,1,1,1,499.4024391,837.2731844
206,azi.cn,1994,445,847.2000203,-0.904406913,-0.323293333,0.076242113,-1,0,0,499.4024391,837.2731844
207,azi.cn,1995,502.4,816.7000097,0.55630293,0.543696319,-0.304604927,0,0,0,499.4024391,837.2731844
208,azi.cn,1996,475.7,796.4000007,0.451033139,0.513462859,0.619015983,0,0,0,499.4024391,837.2731844
209,azi.cn,1997,468.6,826.0000119,-0.170547977,-0.431698628,0.125289712,0,0,0,499.4024391,837.2731844
210,azi.cn,1998,538.1,827.9000233,0.942448567,1.722773365,0.47970841,1,2,0,499.4024391,837.2731844
211,azi.cn,1999,482.9,845.8000168,-0.26394667,0.487509014,0.416639531,0,0,0,499.4024391,837.2731844
212,azi.cn,2000,464.1,845.6000086,-0.574463096,-0.989510222,-0.599455554,0,-1,0,499.4024391,837.2731844
213,azi.cn,2001,450.2,846.7000058,-0.815553462,-1.219721161,-0.927844691,-1,-1,-1,499.4024391,837.2731844
214,azi.cn,2002,439.8,852.3000034,-1.060729872,-1.583699082,-1.203056152,-1,-2,-1,499.4024391,837.2731844
215,azi.cn,2003,502.7,858.7000271,-0.146708755,0.875603295,-0.838155008,0,1,-1,499.4024391,837.2731844
216,azi.cn,2004,517.6,869.8000072,-0.081914026,-0.02384595,-0.213609967,0,0,0,499.4024391,837.2731844
217,azi.cn,2005,527.6,837.5000073,0.627730717,0.517785085,0.308691617,0,0,0,499.4024391,837.2731844
218,azi.cn,2006,499.9,871.2000043,-0.405428396,-0.868361278,0.089914981,0,-1,0,499.4024391,837.2731844
219,azi.cn,2007,505.1,832.0000132,0.347704804,0.311699141,-0.102359518,0,0,0,499.4024391,837.2731844
220,azi.cn,2008,451.8,854.700011,-0.91520572,-1.216491523,-0.447442365,-1,-1,0,499.4024391,837.2731844
221,azi.cn,2009,521,846.4000204,0.37281173,0.157452644,-0.431531094,0,0,0,499.4024391,837.2731844
222,azi.cn,2010,542.8,850.0000101,0.671144993,1.00408635,0.646285661,1,1,0,499.4024391,837.2731844
223,azi.cn,2011,491,843.500016,-0.087033011,0.168297963,0.336258597,0,0,0,499.4024391,837.2731844
224,azi.cn,2012,619.1,802.4000094,2.265980309,2.053286731,1.673192168,2,2,2,499.4024391,837.2731844
225,azi.cn,2013,488.9,873.5000161,-0.625085467,-0.539831423,1.351085127,0,0,2,499.4024391,837.2731844
226,azi.cn,2014,482,831.5000204,-0.035829647,0.049289533,-0.49275976,0,0,0,499.4024391,837.2731844
227,azi.cn,2015,475.9,852.9000107,-0.500326147,-1.365763005,-0.412368709,0,-2,0,499.4024391,837.2731844
228,azi.cn,2016,457.4,860.9000198,-0.924442113,-1.335030641,-0.951027567,-1,-2,-1,499.4024391,837.2731844
229,barta.us,1903,655.2,1099.500009,0.672875307,0.589352365,1.073010699,1,0,1,610.6658537,1073.641479
230,barta.us,1904,523.6,1183.600023,-0.671746096,0.134094825,0.059984385,-1,0,0,610.6658537,1073.641479
231,barta.us,1905,770.8,1148.200019,1.051453387,1.383022626,0.340141027,1,2,0,610.6658537,1073.641479
232,barta.us,1906,616,1186.10001,-0.108602399,0.325403307,0.695282129,0,0,1,610.6658537,1073.641479
